id,name,address,lat,lon
464,"Изумрудные холмы","",55.17876932602435,37.971954112719686
465,"Изумрудный ","",55.493862885442724,37.31754857097167
466,"Изумрудный берег","",55.36724109687758,37.17631417308348
467,"Изумрудный город","",55.964892524028144,36.82338823139651
468,"Изумрудный город","",55.532990064028304,38.4312855862305
469,"Изумрудный ручей","",56.15334255486675,38.385629653930664
470,"ИКШАвиль","",56.12603603081038,37.59452819824219
471,"Иллюзион","",55.56533962249877,37.73760795593262
472,"Ильинка","",55.763114481,37.250097388330005
473,"Ильино","",55.820717811517355,35.628318786621094
474,"Ильинская Слобода","",55.53912233502375,36.0406494140625
475,"Ильинские пруды","",56.049033533749586,35.74298858642578
476,"Ильинские Усадьбы","",55.18273670377842,37.009733165917964
477,"Ильичевка","",54.94638366355988,36.48529571874997
478,"Ильичевка Премиум","",55.511168732640385,37.26729470286864
479,"ИмпериалЪ","",55.540852775295306,37.193716622228976
480,"Искона","",55.64931118969408,35.83637237548828
481,"Исконы","",55.8360000202069,35.59844970703125
482,"Ист-ривер","",55.17993277992538,36.706119915771524
483,"ИСТРА","",55.91512749010086,36.80066290056152
484,"Истра Вилладж-2","",56.09018772550368,36.80917739868164
485,"Истра Кантри Клаб","",55.86321416383818,36.776302051684524
486,"Истра-Лэнд","",56.06077785078196,36.848622970825204
487,"Истраград","",56.14509742992829,36.86033150057369
488,"Истринская Ривьера","Московская обл, Солнечногорский р-н, Трусово д",56.044659,36.884987
489,"Истринская Слобода","",55.821201422229855,37.08167686767581
490,"Истринские Усадьбы","",55.89539179350109,36.73649213945316
491,"Истринские Холмы","",55.908440837837205,36.582781697863766
492,"Истринский лес","Московская обл, Истринский р-н",55.913777,36.716562
493,"Истринский плес","",56.07308939844543,36.729440689086914
494,"Истрия","",55.97780332450417,36.92212893208011
495,"Истья-3","",55.15884155548563,36.78892408447268
496,"Истья-4","",55.1584492707165,36.79218565063479
497,"Кабаново лесное","",55.88351872482078,38.26895722561039
498,"Калинино","",56.42909214439102,38.58115196228027
499,"Калинка","",55.95441849508488,36.802188051342796
500,"Калинка","",55.34942758821892,38.367681842041065
501,"Калинка-Малинка","",54.59931784510926,37.44518280029297
502,"Калужские Усадьбы","",55.534508225271026,37.42591381072998
503,"Каменный остров","",56.06393843785892,36.77441596984863
504,"Капитан Club","",54.7246201949245,37.47779846191406
505,"Капитан Land","",54.72838717361352,37.45513916015625
506,"Капитанская дочка","",54.69947190073655,37.50885284271237
507,"Капитанский мыс","",54.72882362571015,37.54593170013425
508,"Капитолий","",55.53081959183827,37.15595846687006
509,"Капустино","Московская обл, Раменский р-н, Капустино д",55.657372,38.135388
510,"Караваево озеро","",55.27950638906288,37.982826232910156
511,"Караваево озеро-2","Московская обл, Домодедовский р-н, Введенское с",55.285892,38.011645
512,"Караси на Волге","",56.90037884563363,37.47977256774902
513,"Караськина охота","Московская обл, Серпуховский р-н, Тверитино д",54.988236,37.327632
514,"Караськово","",54.90030293114211,36.374359130859375
515,"Каринское","Московская обл, Одинцовский р-н, Каринское с",55.711701,36.688095
516,"Карповские дачи","",55.57111323542527,38.560079916552695
517,"Карповы Вары","",55.88139532398041,36.87517836079098
518,"Картошкино","",54.530993759945396,37.39368438720703
519,"Карцев ручей","",56.04848100017355,36.70726275444031
520,"Каскад","",55.69064694665575,36.69410387310177
521,"Катуар Парк","",56.1046459325676,37.485008239746094
522,"Кедры","",55.801137674790915,37.090774920654326
523,"Кембридж","Московская обл, Истринский р-н, Красный Поселок д",55.804698,36.981385
524,"Киевская Русь","",55.002825988912655,36.572625123352054
525,"Киселево","",55.88875903540938,36.74015226518554
526,"КитежградЪ","",56.06666958021946,37.77176856994629
527,"Классика","Московская обл, Воскресенский р-н, Алешино сл",55.427637,38.532021
528,"Клевер","",55.88216050114784,36.80085875069585
529,"Клеверная дымка","",55.191181235404876,38.2436058476319
530,"Клейменово на Наре","",55.026486366510746,37.31442424340821
531,"Кленово","Московская обл, Красногорский р-н, Красногорск",55.831099,37.330192
532,"Кленовый парк","Московская обл, Истринский р-н, Подпорино д",55.926807,37.003538
533,"Клуб 2071","",55.61373511347607,37.11491961790773
534,"Клуб 39/07","Московская обл, Щелковский р-н, Сутоки д",56.010478,38.171509
535,"Клубничные поля","",55.57739609659437,37.14012180997315
536,"Клязьминский парк","",56.00106874556044,37.56946563720703
537,"Княжий бор","",55.96519108883075,37.800331878662064
538,"Княжье Озеро","",55.80316381100816,37.049318698120146
539,"Князево","Московская обл, Можайский р-н, Денисьево д",55.517679,36.16514
540,"Князь Волконский","",55.55883548258869,37.671260833740234
541,"Ковалево","Московская обл, Можайский р-н, Ковалево д",55.572187,35.82661
542,"Ковалевские усадьбы","",54.73675287732732,37.33753478851315
543,"Ковчег","",55.14569791514671,36.845057354736355
544,"Коктебель","",55.062176720399464,37.61397685562747
545,"Коломенские сады","Московская обл, Коломенский р-н, Черкизово с",55.202229,38.740413
546,"Командор","",56.12597333505523,37.55099247666021
547,"Комарово","",56.112782270432746,36.671762466430664
548,"Комильфо","Московская обл, Пушкинский р-н, Могильцы д",56.105264,37.981704
549,"Комлево","",55.16048440122637,39.05794143676758
550,"Конаково Ривер Клаб","",56.69661598915465,36.764220624823
551,"Конное подворье","",55.186610290720594,37.96663261003414
552,"КонтинентЪ","",55.57287261656855,38.402363891369646
553,"Кореньки FR","",55.97869679653284,36.47787094116211
554,"Королевские сосны","",55.91357173806502,37.885751724243164
555,"Котово","",55.8788648470056,36.757805538317825
556,"Красивая земля-2","",54.79989326366303,37.26837158203125
557,"Красково-парк","",55.68636824239298,38.02216511734014
558,"Красная Поляна","",54.74329334181258,37.54627502288815
559,"Красная Поляна","",55.625088432606624,35.597076416015625
560,"Красная Сторожка 1","",56.41712992192232,38.10178756713867
561,"Красная Сторожка-2","",56.414756017765384,38.09904098510742
562,"Красновидово-2","Московская обл, Серпуховский р-н, Пирогово д",54.944978,37.544432
563,"Красные пруды","",55.30991096478876,37.82078962534183
564,"Крекшино","",55.6010812203527,37.109598115222184
565,"Кремлевский","",55.96933130159193,36.07884407043457
566,"Криушино.ру","",55.54125921294101,35.90503692626953
567,"Крона","",55.84162947863701,36.995362486108434
568,"Кронбург","Москва, Новомосковский, Воскресенское",55.529619,37.445752
569,"Кружева","Московская обл, Солнечногорский р-н, Овсянниково д",56.113853,37.132814
570,"Крючково-2","",55.877542198872334,36.83263483201904
571,"Кстининское озеро","Московская обл, Пушкинский р-н, Раково д",56.105802,37.765758
572,"Кубинский Лес","",55.48974757273688,36.63545608520508
573,"Кудиново-люкс","",55.764796313369494,38.202773277392566
574,"Кузнецы","",55.8475661532989,38.663291931152344
575,"Купавна Life","",55.73436057356803,38.089073063867204
576,"Курорт Пирогово","",55.98625575786746,37.68833435848387
577,"Куртасово","",55.99271764395732,36.89289367863773
578,"Куртниково","Московская обл, Истринский р-н, Матвейково д",56.018912,36.757301
579,"Курше-Вель","",55.835212694620225,37.056827474975535
580,"Кутузово Club","Московская обл, Солнечногорский р-н, Юрлово д",55.901566,37.265729
581,"Кутузовская слобода","",55.961850254600876,37.18091001883545
582,"Кутузовские холмы","",55.54844604095864,38.02745819091797
583,"Ла-Манш","Московская обл, Истринский р-н, Алексеевка д",55.879561,36.572122
584,"Лагуна","",55.816909395249695,38.118255497949235
585,"Лазурная долина","",55.52587228782238,38.29370223975832
586,"Лазурный берег","Московская обл, Мытищинский р-н, Пестово д",56.062343,37.689941
587,"Лайм","",56.15817058689031,36.37779235839844
588,"Ламино","",55.962461830837,36.06914520263672
589,"Лапино-Град","",55.66741793633422,37.11579004558712
590,"Лапландия","",56.21614900822057,37.622620370385675
591,"Ларево","",55.53079012269987,37.37525992244264
592,"Лебединое","Московская обл, Воскресенский р-н, Барановское с",55.403727,38.757481
593,"Левашово","Московская обл, Серпуховский р-н, Левашово д",54.935384,37.506056
594,"Левашово Озеро","",54.949172224334774,37.51468932952878
595,"Левшино","",54.573255739231655,37.125205993652344
596,"Лесная Богемия","Московская обл, Истринский р-н, Синево д",56.016708,36.738014
597,"Лесная бухта","",56.051382277169225,36.819562911987305
598,"Лесная Губерния","Московская обл, Можайский р-н, Бабаево д",55.346532,35.925551
599,"Лесная Купавна","",55.81471323531728,38.09523591213383
600,"Лесная лагуна","",56.065627271366104,37.79690533640132
601,"Лесная лагуна","",55.23363258922296,37.81254987924808
602,"Лесная опушка","",55.845758241707074,38.35787781887211
603,"Лесная поляна","Московская обл, Дмитровский р-н, Андрейково д",56.231698,37.314445
604,"Лесная пристань","",55.97943952423309,36.842368833898945
605,"Лесная пристань-2","",55.97900766119553,36.840128660202026
606,"Лесная радуга","Москва, Троицкий, Киевский",55.42944,36.867102
607,"Лесная Рапсодия","Московская обл, Истринский р-н, Новодарьино д",55.891173,36.670452
608,"Лесная Рапсодия 2","",55.930324510184164,36.59363927995605
609,"Лесная резиденция","",55.86211531538645,36.7822265625
610,"Лесная симфония","",55.58033697480671,37.418766552636725
611,"Лесная Сказка","",56.183950300752855,37.917177047729524
612,"Лесная сказка","Москва, Троицкий, Первомайское",55.536573,37.158982
613,"Лесная Сказка 2","",54.75866767165648,37.37609039306642
614,"Лесная слобода","",55.571406825469246,37.26761898944096
615,"Лесная Усадьба","",56.152579351901316,37.42778698098141
616,"Лесницыно (Riga Forest)","",55.9048448851402,36.58614697534176
617,"Лесное озеро","",55.57694850772744,38.303486938244646
618,"Лесное озеро","Московская обл, Подольский р-н, Красная Пахра д",55.444829,37.554816
619,"Лесное озеро","",56.049360028190925,38.100910949706986
620,"Лесное озеро","",54.985730852881055,37.3179653915405
621,"Лесное озеро-1","",56.51918266879133,37.88078583796391
622,"Лесное озеро-2","",55.40301984313231,37.31947370175783
623,"Лесное Стрешнево","",55.611323236433364,35.58145523071289
624,"Лесное царство","",56.11187300039777,37.749366760253906
625,"Лесной","",55.91717930979717,37.005558013916016
626,"Лесной","Московская обл, Щелковский р-н, Оболдино д",55.881399,37.928857
627,"Лесной","",55.92131557891041,36.613311767578125
628,"Лесной городок","",55.641331930483986,37.20689257153322
629,"Лесной городок","",55.494999013597386,38.37541580200195
630,"Лесной край-2","",54.934809932265615,38.18190669847411
631,"Лесной островок","Московская обл, Дмитровский р-н, Селевкино д",56.182236,37.604708
632,"Лесной Парк","",56.244224776375866,37.66843286743165
633,"Лесной пейзаж","Москва, Троицкий, Краснопахорское",55.421496,37.270661
634,"Лесной пейзаж-2","",55.42845986575276,37.17940407786864
635,"Лесной Простор 1","",55.70354336687885,37.11076561346431
636,"Лесной родник","",56.244892460917654,37.63834921112061
637,"Лесной родник-2","",56.20975914792473,37.67984390258789
638,"Лесной родник-3","",56.20937726533161,37.68035888671875
639,"Лесной родник-4","",56.206703980680786,37.68241882324219
640,"Лесной ручей","",55.6517305550306,37.22531000408321
641,"Лесной ручей","",55.78217228729694,35.3953742980957
642,"Лесной ручей-3","",55.65381288413284,37.219988501397665
643,"Лесной VIP","",55.87415520284497,37.923173904418945
644,"Лесные дачи","",54.693281229292246,37.26287841796875
645,"Лесные Ключи","",55.3241345949799,37.14609295810544
646,"Лесные озера","Московская обл",55.815792,37.380031
647,"Лесные озера 1","",56.29324173676307,38.48834038085943
648,"Лесные озера 2","",56.296290005705224,38.48593712158208
649,"Лесные просторы","Московская обл, Одинцовский р-н",55.641737,36.900798
650,"Лесные просторы лайт","",55.36467361856226,36.01764678955078
651,"Лесные узоры","",56.20407825184022,37.25069046020508
652,"Лесогорье","",55.884939771978836,36.7287540435791
653,"Летний","Московская обл, Можайский р-н, Дерново д",55.671209,35.650001
654,"Летова роща","",55.56932234155844,37.40572028798829
655,"Летово-Парк","",55.56254638304203,37.40347494124762
656,"Лешково","",55.81121764071278,37.09739685058594
657,"Ливадия","",55.2011856037474,36.95234571533206
658,"Лимберова гора","",54.7342071103601,37.37411974794918
659,"Линден Парк","",55.43128455728089,37.254420099597155
660,"Лион","Московская обл, Одинцовский р-н, Чигасово д",55.687898,36.957293
661,"Липки парк","",55.76160342679776,36.966101324883994
662,"Лисавино","",55.96476780314463,36.997833251953125
663,"Лисенки","",55.04626091423536,37.26930039731451
664,"Лисички","",56.060558901582056,36.726832151412964
665,"Лисичкин лес","Московская обл, Солнечногорский р-н, Чашниково д",56.03271,37.167067
666,"Лисичкино","Московская обл, Ступинский р-н, Кишкино д",55.168239,38.019191
667,"Литовская деревня","",55.63812184162604,37.094744617443894
668,"Лопотово","",56.06147283952076,36.84299370150143
669,"Лосиноостровские усадьбы","Московская обл, Щелковский р-н, Супонево д",55.880667,37.94199
670,"Лосиный остров","",55.877429406597244,37.927894592285156
671,"Лосиный остров-2","Московская обл, Щелковский р-н, Оболдино д",55.881399,37.928857
672,"Лосиный парк","",55.89676913338069,37.92095076527096
673,"Лосиный парк-2","",55.90369837605151,37.938803548474084
674,"Лугано","Московская обл, Одинцовский р-н, Красная Горка п",55.718405,37.15962
675,"Луговой","",55.732523148477725,38.76182556152344
676,"Луговой-2","",55.44432018895512,38.34775548740231
677,"Лужайкино","",55.43108975745644,37.19511109385985
678,"Лужки","",55.868136039630826,36.95337188950202
679,"Лужки-2","",55.8678952411376,36.954831011206124
680,"Лужок","",54.72065457593074,37.305450439453125
681,"Лукоморье","Московская обл",55.815792,37.380031
682,"Лукошкино","Московская обл, Раменский р-н, Кузяево д",55.611612,38.534456
683,"Лукьянова роща","",56.33495427924077,37.087697982788086
684,"Лыткино","",55.4429886353206,36.04785919189453
685,"Лыткинские Зори","",55.44342680146446,36.03309631347656
686,"Львовские озера","",56.095815336715845,35.72409362792973
687,"Любимово","Московская обл, Можайский р-н, Батынки д",55.673397,35.698187
688,"Маврино","",56.134646135365365,38.36700439453125
689,"Макарьево","",57.21765665005018,37.75468826293945
690,"Максимкино","",55.45170235923243,38.27739715576172
691,"Малахитовая поляна","",55.27864355668454,38.52473836704098
692,"Малаховка-Парк","",55.63381035051649,38.02968978881836
693,"Малаховское озеро","Московская обл, Люберецкий р-н, Малаховка дп",55.64258,38.009373
694,"Малеевские просторы","",54.79319227788542,38.081893354315184
695,"Малеевские Пруды","",56.21660852095581,36.63369655609131
696,"Маленькая Италия","Московская обл, Истринский р-н, Новинки д",55.810157,37.137701
697,"Маленькая Шотландия","Московская обл, Солнечногорский р-н, Лунево п",55.99361,37.340119
698,"Малина-village","",56.54053457150824,36.884708404541016
699,"Малинки","",55.44764431136689,37.15614396129149
700,"Малинки-2","",55.31449397536648,38.555145263671875
701,"Малиновка","",56.09540671112574,38.310699462890625
702,"Малиновка парк","",55.49193241144891,37.18637895576171
703,"Малые горки","",56.21286180299986,37.5868034362793
704,"Маринино","Московская обл, Дмитровский р-н, Маринино д",56.346337,37.417904
705,"Марково-Курсаково","Московская обл, Истринский р-н, Марково-Курсаково д",55.976519,36.642155
706,"Марсель","Москва, Троицкий, Вороновское",55.323848,37.123122
707,"Мартемьяново","Московская обл, Наро-Фоминский р-н, Мартемьяново д",55.52251,37.06695
708,"Мартемьяново парк","",55.526881615035116,37.06443786621094
709,"Мартьяново","Московская обл, Серпуховский р-н, Мартьяново д",54.958715,37.555148
710,"Марусин луг","",55.70078422402989,37.984742937164356
711,"Марусин сад","",55.6947462965564,37.992244724951206
712,"Матренино","",55.986427624633656,36.133432388305664
713,"Матрешкино","",54.95966179824521,37.32136716688228
714,"Махринская слобода","",56.26975038543966,38.66003386230466
715,"Маяк","",55.64846151604888,35.73022894710084
716,"Маяковский","Московская обл, Раменский р-н, Бояркино д",55.455969,38.296914
717,"Медведево","",55.40293107733623,37.17820244822997
718,"Медвежье озеро","",56.041639923512996,38.07750594105221
719,"Медовое","Московская обл, Дмитровский р-н, Ассаурово д",56.240353,37.708527
720,"Медынские усадьбы","Московская обл",55.815792,37.380031
721,"Между лесом и рекой","",55.824362764850484,37.10397744066154
722,"Мелоди","",55.86897722554294,36.793436765670776
723,"Мельниково","",54.812359220481866,37.435569763183594
724,"Место под солнцем","Московская обл, Клинский р-н",56.364241,36.610768
725,"Мечта","",56.06386612240575,37.36913815921628
726,"Мечта","",54.67980622834637,37.834844442773374
727,"Мечтаево","Московская обл, Можайский р-н, Ваулино д",55.371152,35.880671
728,"Мещерское полесье","",55.280410688193804,37.616529784130876
729,"Миллениум Парк","",55.782676955190475,37.041721867022716
730,"Мисайлово","",55.56446599466932,37.808074951171875
731,"Мистраль","",55.94463395082052,36.89080238342285
732,"Митяево","",55.36233219221649,36.12973877081299
733,"Михайловская слобода","",55.96505604002183,36.83887481689453
734,"Мишино","Московская обл, Химки",55.88874,37.43039
735,"Мишкин лес","Московская обл, Дмитровский р-н, Шихово д",56.17716,37.284387
736,"Можайская Слобода","",55.54407582912375,35.979881286621094
737,"Можайские Сады","",55.510846339179686,36.1669921875
738,"Можайское море","Московская обл, Можайский р-н, Тихоново д",55.542946,35.98651
739,"Можайское раздолье","",55.51162395783288,36.20540142059326
740,"Монастырское озеро","",55.860050823904196,36.516091742211984
741,"Монтевиль","",55.78995226013121,36.971445164501915
742,"Морозово","",55.39077431115061,38.35584365821535
743,"Морозово Хаус","",56.171513465354785,37.574350331884716
744,"Морозоff","",55.3874969968978,38.350868225097656
745,"Москва Река 2","",55.4042269653915,38.39652740455324
746,"Москворечье","",55.382231232087776,38.49163055419922
747,"Московские холмы","",55.45176195914087,38.3201380918091
748,"Московское море","",56.56896807771938,36.41334477033081
749,"Московское море 2","",56.56785738481378,36.40933485185542
750,"Набережный","Московская обл, Долгопрудный",55.933564,37.514104
751,"Надеждино","",56.200736155109034,36.73356056213379
752,"Надовражино","Московская обл, Истринский р-н, Дедово-Талызино д",55.91856,37.093953
753,"Назарьевские пруды","",55.98724383304718,37.27892875671387
754,"Наполеон","",55.49179005986205,37.266222916931156
755,"Нахабино Кантри","",55.870392893979556,37.18782543081056
756,"Незабудкино","Московская обл, Серпуховский р-н, Тверитино д",54.988236,37.327632
757,"Немецкая деревня","",55.93249572500143,37.20344066619873
758,"Немо","",56.12505150530339,37.54757202938231
759,"Нерль","",57.07657472276207,37.979736328125
760,"Нерощино","Московская обл, Дмитровский р-н, Нерощино д",56.245985,37.624085
761,"Нескучное","Московская обл, Истринский р-н, Курово д",56.027117,36.608953
762,"Никитино","",55.70008187619194,35.60368537902832
763,"Никитино-2","",55.701291050672815,35.59089660644531
764,"Никитские Озера","",56.11225585355735,36.667470932006836
765,"Никитское","Московская обл, Истринский р-н, Никитское д",56.084199,36.706196
766,"Николин ручей","",55.75358828417407,36.96144104003906
767,"Николино","Московская обл, Одинцовский р-н, Дарьино д",55.684919,37.111471
768,"Николино","",55.5898903225584,37.45462417602539
769,"Николино подворье","",55.58894234982808,37.46280722468873
770,"Николино-2","",55.548176850888446,37.44229369014283
771,"Николо-Пятницкое","",55.90997742105785,37.19941744758307
772,"Никологорские дачи","",55.74701872822312,37.074737548828125
773,"Никольская Слобода","",55.7855727754239,37.23312430232545
774,"Никольские озера","",55.355403958815465,37.23996162414551
775,"Никольский берег","",55.36086844194564,37.231807708740234
776,"Никольское","",55.44060297874105,35.50025939941406
777,"Никольское Озеро","",55.67197012273223,35.57527542114258
778,"Никольское-Лесное","Московская обл, Солнечногорский р-н, Никольское д",56.056639,37.186363
779,"Никольское-Таун","",55.586682864359766,37.45859384536743
780,"Никульское","",56.02318791592426,37.67967224121094
781,"Новахово","Московская обл, Красногорский р-н, Николо-Урюпино с",55.802508,37.208857
782,"Новая Владимировка","",55.3528666209545,38.3726692199707
783,"Новая Иберия","",54.88312451980704,36.525678634643555
784,"Новая Ильичевка","Москва, Троицкий",55.355771,37.14699
785,"Новая Москва","",55.45552962713715,37.401963053088366
786,"Новиково","",54.72723758917694,37.4607876571655
787,"Новиково","",55.96822650397679,35.65587043762207
788,"Новинки","Московская обл, Дмитровский р-н, Новинки д",56.232238,37.666917
789,"Ново Тишково","",56.112876491614415,37.75293903016359
790,"Ново-Спасское","",55.49616590537805,37.20871925354004
791,"Ново-Троицкое","",55.48245274334928,37.2736930847168
792,"Ново-Шарапово","Московская обл, Чеховский р-н, Шарапово п/о",55.186247,37.255291
793,"Новоархангельское","",55.8019783582346,37.25904517024537
794,"Новово","",57.20175947677694,37.760009765625
795,"Новогорск-7","",55.90940847264015,37.32908301204225
796,"Новое Аристово","",55.89129356168413,37.29360580444336
797,"Новое Бакеево","Московская обл, Солнечногорский р-н, Бакеево д",55.949793,37.098355
798,"Новое Бортнево","Московская обл, Пушкинский р-н, Бортнево д",56.155287,37.808644
799,"Новое Глаголево","",55.485612436407074,37.02433227764891
800,"Новое Лапино","",55.682228024336055,37.13947931560665
801,"Новое Рябцево","",54.86119659872399,36.193084716796875
802,"Новое Ступино","",55.017566151681116,38.087578771838366
803,"Новое Тяжино","Московская обл, Раменский р-н, Тяжино д",55.450399,38.186898
804,"Новолеоново","Московская обл, Истринский р-н, Кострово д",55.893778,36.69653
805,"Новорижские дачи","",55.894060985739344,36.57593250274658
806,"Новорижские ключи","",56.22812948785986,36.4600329414551
807,"Новорижские Озера","",56.07162421079445,35.76512802124023
808,"НовоРижские Cады","",56.14860953861173,35.533905029296875
809,"Новорижский","Московская обл, Истринский р-н, Покровское д",55.811472,37.010015
810,"Новорижский оазис","Московская обл, Волоколамский р-н, Тимошево д",55.989084,35.854539
811,"Новорижский парк","",55.803982452763975,36.457014083862305
812,"Новорижский Пляж","",55.95352489024806,35.48850059509277
813,"Новоселье","",56.19056484073982,37.990379333496094
814,"Новосельский залив","",56.559792301664274,36.41878567968752
815,"Новосельцово","",54.737951743372335,37.50783920288086
816,"НовоТроицкий","",55.50841618187183,37.242279052734375
817,"Новые Вешки","Московская обл, Мытищинский р-н, Вешки д",55.929722,37.617968
818,"Новые Корелы","Московская обл",55.815792,37.380031
819,"Новый","",56.38122067612584,37.914676666259766
820,"Новый быт","",55.02988451855663,37.582386340197786
821,"Новый Лужок","",54.73913135023599,37.3069790634155
822,"Новый мир","",56.24959446307946,38.47704626464838
823,"Новый Рижский Берег","",56.13170919966312,36.67159623945315
824,"Оазис","",55.42687047820887,37.30133056640625
825,"Образцово","",55.94215520299789,37.897572889257845
826,"Обушково","",55.79339125158866,37.022433042526245
827,"Огниково Парк","Московская обл, Истринский р-н, Огниково п",56.006094,36.916356
828,"Огниково-1","",56.0172142706664,36.940550565719604
829,"Одуванчиково","",54.69272593531329,37.50747955169675
830,"Озерный","Московская обл, Истринский р-н, Воронино д",55.796587,36.991015
831,"Озерный край. Лыщево","",56.088965392251986,36.73541522026062
832,"Озеро","",55.455266372730904,38.23945724464113
833,"Окская слобода","",54.869703903605625,37.44287454072264
834,"Окские леса","",54.81349679487082,37.964372634887695
835,"Окские сады","",54.83312727008725,37.939910888671875
836,"Окский берег","",54.826403547084865,37.809104919433594
837,"Октава","",55.320201351349695,37.65864610517576
838,"Октава","Московская обл, Клинский р-н, Ситники д",56.215593,36.627638
839,"Окунево","Московская обл, Каширский р-н, Кашира",54.834589,38.15154
840,"Олимп","Московская обл, Ступинский р-н, Константиновское с",55.160273,37.964502
841,"Олимп-2","Московская обл, Ступинский р-н",55.058214,38.097623
842,"Олимпийская деревня","",55.14171182015926,36.63979095800778
843,"Олимпийская деревня Новогорск","",55.90161413522327,37.36015372127076
844,"Олимпия","",56.2466883066629,37.54234313964844
845,"Ольгино","",56.68065667390069,36.724205017089844
846,"Ольховый берег","",55.641441460014995,38.03624135025029
847,"Ольшаны","Московская обл, Дмитровский р-н",56.389632,37.450243
848,"Онегин","",56.100058466878,38.068068594628926
849,"Онегино","Московская обл, Истринский р-н, Красный Поселок д",55.804698,36.981385
850,"Онтарио","Московская обл, Наро-Фоминский р-н, Жихарево д",55.484357,36.629884
851,"Опушка","",55.61251586737682,37.13861262927253
852,"Опушка Таун","",55.6475300897934,38.34399902320558
853,"Опушкино-2","",55.74122114241403,38.70964050292969
854,"Оранж Клаб","Московская обл, Истринский р-н, Веретенки д",55.921506,36.60907
855,"Орешники","",55.21595671212664,38.70564462751463
856,"Орленок","Московская обл, Раменский р-н, Дьяково д",55.438052,38.162607
857,"Орлиные холмы","Московская обл, Чеховский р-н, Красные Орлы д",55.079138,37.519602
858,"Орловъ","Московская обл, Ленинский р-н, Орлово д",55.554751,37.879809
859,"Остров Витенёво","",56.051021488898876,37.69380695297855
860,"Остров Эрин","",55.431977510023714,37.32193651044918
861,"Отдых","Московская обл, Можайский р-н, Ратчино д",55.598248,36.014394
862,"Павлино Forest ","",55.71246205316326,37.976861000061035
863,"Павлова пристань","",57.21403158163993,37.90763854980469
864,"Павлово","Московская обл, Истринский р-н, Веледниково д",55.799765,37.116016
865,"Павлово-2","",55.80527002718223,37.11901952380367
866,"Павловы Озера","",55.826291269596766,37.1284821022216
867,"Палитра","",56.110867992732196,36.91080093383789
868,"Палихово","",54.924774443251756,37.4948787689209
869,"Пальчино","",56.41782956164483,37.855358945764124
870,"Панорамный","",55.954630551835315,36.797891697900354
871,"Панорамы","Московская обл, Дмитровский р-н",56.389632,37.450243
872,"Папилльон","",55.71427429303588,38.18020829372563
873,"Папушево","",55.689160776412386,37.044457922937
874,"Папушево Парк","Московская обл, Одинцовский р-н, Папушево д",55.691059,37.033182
875,"Паритет","",55.30553664270756,37.61628228221434
876,"Парк Каменка","",55.49305416844212,37.140269525573785
877,"Парк Нудоль","",56.15688298560479,36.38309426577143
878,"Парк Природы","Московская обл, Можайский р-н, Андреевское д",55.388491,35.993975
879,"Парк Хаус","",56.19439185728485,37.55638886254883
880,"Парк-Авеню","",55.790263111863226,36.97871483179938
881,"Патриаршая Усадьба","",55.449122518615034,35.89078903198242
882,"Пахомово","",55.77213164731203,35.41339874267578
883,"Пахомовские дачи","Московская обл",55.815792,37.380031
884,"Пашково 2","",54.79593023758974,37.33643923254397
885,"Певчее","Москва, Троицкий, Первомайское",55.536573,37.158982
886,"Перелески","",55.835036020455675,36.49829864501953
887,"Пересветово","Московская обл, Дмитровский р-н, Пересветово с",56.400419,37.557906
888,"Пески","",56.16682777791191,37.24031735223389
889,"Пестово","Московская обл, Мытищинский р-н, Драчево д",56.113241,37.603639
890,"Пестово Лайф","",56.11155812007662,37.60555065944823
891,"Пестово-Семеновское","Московская обл, Пушкинский р-н, Семеновское д",56.10552,37.787507
892,"Пестовская гавань","",56.08676006653594,37.67563141658934
893,"Пестовская жемчужина","",56.0650793707181,37.76771621704097
894,"Пестовские дачи","",56.08972877158039,37.744047263537595
895,"Петрович на даче","",54.77538576184276,37.489283445739716
896,"Петрово Club","Московская обл, Серебряно-Прудский р-н, Петрово с",54.515011,38.423999
897,"Петрово-Дальнее","Московская обл, Красногорский р-н, Петрово-Дальнее с",55.751366,37.178691
898,"Петровская Слободка","",55.23231259940378,37.38685960615237
899,"Петровский Лес","",55.87847768848413,38.22496306385494
900,"Петровский лес-2","",55.878670274906504,38.22358977283932
901,"Петровский луг","",55.74614914526591,38.783111572265625
902,"Петровский парк","Московская обл, Истринский р-н, ОПХ Манихино п",55.853061,36.902972
903,"Петровский Парк 2","",55.83439318087209,36.89426835566405
904,"Петрухино","Московская обл, Серпуховский р-н, Всходы д",54.974835,37.546273
905,"Петрухино 2","",54.99233911334495,37.56734723803709
906,"Печки-Лавочки","",56.4703613843979,38.70981216430664
907,"Питеренка","",54.688419537165906,38.2518196105957
908,"Плешкино","",55.039264339355896,37.593119998327666
909,"По-рижская мечта","",55.83984205275217,36.95251745576172
910,"Подвиг Героя","",55.216220826293586,37.76127576828003
911,"Подколокольный","",56.11981642304108,36.650390625
912,"Подмосковная Бавария","",55.41598984710046,37.29870873485106
913,"Подмосковное","",56.39028367186205,38.62354360762936
914,"Подмосковные вечера","",55.54750556114619,37.218950844641085
915,"Подмосковные просторы","",55.856720235150235,36.95045471191406
916,"Подсолнухи","Московская обл, Клинский р-н, Сидорково д",56.279742,36.607354
917,"Подушкино-таун","",55.70696853347054,37.273850415869106
